ts,weg,richting,km,strook,beeld
2026-09-12T02:50+02:00,A4,R,3.27,5,speedlimit
2026-09-12T02:50+02:00,A15,m,59.11,3,speedlimit
2026-09-12T02:50+02:00,A15,L,76.745,4,speedlimit
2026-09-12T02:50+02:00,A15,x,56.6,1,lane_closed
2026-09-12T02:50+02:00,A4,R,3.01,3,speedlimit
2026-09-12T02:50+02:00,A20,R,31.26,3,speedlimit
2026-09-12T02:50+02:00,A15,L,77.865,1,lane_closed
2026-09-12T02:50+02:00,A20,R,26.64,3,speedlimit
2026-09-12T02:50+02:00,A20,R,26.64,4,speedlimit
2026-09-12T02:50+02:00,A15,y,47.43,1,speedlimit
2026-09-12T02:50+02:00,A20,R,26.4,1,speedlimit
2026-09-12T02:50+02:00,A13,R,17.1,1,speedlimit
2026-09-12T02:50+02:00,A15,R,59.2,3,lane_closed
2026-09-12T02:50+02:00,A16,m,40.39,1,lane_closed
2026-09-12T02:50+02:00,A20,R,29.5,3,speedlimit
2026-09-12T02:50+02:00,A15,R,58.46,4,lane_closed
2026-09-12T02:50+02:00,A29,L,10.63,3,speedlimit
2026-09-12T02:50+02:00,A13,L,13.7,4,lane_closed
2026-09-12T02:50+02:00,A15,R,47.775,3,lane_closed_ahead
2026-09-12T02:50+02:00,A15,L,63.56,2,speedlimit
2026-09-12T02:50+02:00,A13,L,14.2,4,lane_closed
2026-09-12T02:50+02:00,A15,R,60.76,2,lane_closed
2026-09-12T02:50+02:00,A4,h,46.4,1,speedlimit
2026-09-12T02:50+02:00,A15,R,46.17,1,speedlimit
2026-09-12T02:50+02:00,A15,x,56.25,2,speedlimit
2026-09-12T02:50+02:00,A15,x,55.14,2,speedlimit
2026-09-12T02:50+02:00,A16,R,40.93,3,lane_closed
2026-09-12T02:50+02:00,A20,t,29.6,1,speedlimit
2026-09-12T02:50+02:00,A15,R,47.775,2,lane_closed
2026-09-12T02:50+02:00,A15,L,77.613,3,speedlimit
2026-09-12T02:50+02:00,A15,L,65.685,4,speedlimit
2026-09-12T02:50+02:00,A20,R,29.8,4,speedlimit
2026-09-12T02:50+02:00,A13,R,18.7,2,speedlimit
2026-09-12T02:50+02:00,A20,R,27.488,1,speedlimit
2026-09-12T02:50+02:00,A15,L,72.58,4,lane_closed
2026-09-12T02:50+02:00,A15,R,48.69,2,lane_closed
2026-09-12T02:50+02:00,A15,R,62.454,1,lane_closed
2026-09-12T02:50+02:00,A15,m,59.11,1,lane_closed
2026-09-12T02:50+02:00,A16,R,42.24,4,lane_closed
2026-09-12T02:50+02:00,A20,R,29.5,2,speedlimit
2026-09-12T02:50+02:00,A20,L,27.2,2,speedlimit
2026-09-12T02:50+02:00,A13,R,18.963,1,speedlimit
2026-09-12T02:50+02:00,A15,R,46.468,3,speedlimit
2026-09-12T02:50+02:00,A13,L,17.1,1,speedlimit
2026-09-12T02:50+02:00,A15,R,61.63,3,lane_closed
2026-09-12T02:50+02:00,A20,L,31.88,3,speedlimit
2026-09-12T02:50+02:00,A13,L,17.1,4,speedlimit
2026-09-12T02:50+02:00,A13,R,16.655,2,speedlimit
2026-09-12T02:50+02:00,A15,R,56.1,1,lane_closed
2026-09-12T02:50+02:00,A13,L,15.55,5,lane_closed
2026-09-12T02:50+02:00,A15,L,75.375,3,lane_closed
2026-09-12T02:50+02:00,A15,L,74.085,1,lane_closed
2026-09-12T02:50+02:00,A15,x,56.6,2,speedlimit
2026-09-12T02:50+02:00,A4,k,4.44,1,speedlimit
2026-09-12T02:50+02:00,A15,R,47.07,2,speedlimit
2026-09-12T02:50+02:00,A15,m,58.65,2,speedlimit
2026-09-12T02:50+02:00,A16,R,42.61,1,speedlimit
2026-09-12T02:50+02:00,A15,L,76.31,2,lane_closed
2026-09-12T02:50+02:00,A15,R,59.95,3,lane_closed
2026-09-12T02:50+02:00,A4,L,5.225,1,speedlimit
2026-09-12T02:50+02:00,A15,L,77.613,1,lane_closed
2026-09-12T02:50+02:00,A20,L,32.8,3,speedlimit
2026-09-12T02:50+02:00,A15,R,61.63,6,speedlimit
2026-09-12T02:50+02:00,A15,L,79.05,2,speedlimit
2026-09-12T02:50+02:00,A15,L,73.755,3,lane_closed
2026-09-12T02:50+02:00,A15,R,58.46,1,lane_closed
2026-09-12T02:50+02:00,A15,L,73.755,2,lane_closed
2026-09-12T02:50+02:00,A20,R,30.196,1,speedlimit
2026-09-12T02:50+02:00,A20,L,29.826,4,speedlimit
2026-09-12T02:50+02:00,A16,m,38.815,2,lane_closed
2026-09-12T02:50+02:00,A15,x,55.59,2,speedlimit
2026-09-12T02:50+02:00,A15,L,74.085,2,lane_closed
2026-09-12T02:50+02:00,A15,R,46.356,3,speedlimit
2026-09-12T02:50+02:00,A20,s,29.6,1,speedlimit
2026-09-12T02:50+02:00,A20,L,28.57,2,speedlimit
2026-09-12T02:50+02:00,A20,R,30.6,2,speedlimit
2026-09-12T02:50+02:00,A16,m,41.44,1,lane_closed
2026-09-12T02:50+02:00,A15,R,59.57,1,lane_closed
2026-09-12T02:50+02:00,A29,s,9.91,2,speedlimit
2026-09-12T02:50+02:00,A15,L,65.25,3,speedlimit
2026-09-12T02:50+02:00,A13,L,17.1,2,speedlimit
2026-09-12T02:50+02:00,A15,R,57.31,5,speedlimit
2026-09-12T02:50+02:00,A16,R,39.875,2,speedlimit
2026-09-12T02:50+02:00,A20,L,28.57,3,speedlimit
2026-09-12T02:50+02:00,A15,R,59.57,3,lane_closed
2026-09-12T02:50+02:00,A15,L,64.67,3,speedlimit
2026-09-12T02:50+02:00,A20,R,26.4,4,speedlimit
2026-09-12T02:50+02:00,A20,R,30.196,2,speedlimit
2026-09-12T02:50+02:00,A13,R,17.8,3,speedlimit
2026-09-12T02:50+02:00,A16,R,41.96,4,lane_closed
2026-09-12T02:50+02:00,A15,n,95.855,2,speedlimit
2026-09-12T03:48+02:00,A15,R,47.07,3,speedlimit
2026-09-12T03:48+02:00,A15,R,49.0,1,lane_closed
2026-09-12T03:48+02:00,A15,R,62.752,1,lane_closed
2026-09-12T03:48+02:00,A13,L,16.7,1,speedlimit
2026-09-12T03:48+02:00,A15,R,46.769,1,speedlimit
2026-09-12T03:48+02:00,A15,y,47.092,2,speedlimit
2026-09-12T03:48+02:00,A15,R,63.052,3,lane_closed
2026-09-12T03:48+02:00,A16,R,39.875,1,speedlimit
2026-09-12T03:48+02:00,A15,L,76.31,1,lane_closed
2026-09-12T03:48+02:00,A15,R,59.2,2,lane_closed
2026-09-12T03:48+02:00,A15,L,75.375,4,speedlimit
2026-09-12T03:48+02:00,A15,R,45.92,4,speedlimit
2026-09-12T03:48+02:00,A16,R,42.24,2,speedlimit
2026-09-12T03:48+02:00,A20,L,30.196,2,speedlimit
2026-09-12T03:48+02:00,A15,R,45.92,2,speedlimit
2026-09-12T03:48+02:00,A13,R,16.655,1,speedlimit
2026-09-12T03:48+02:00,A13,R,17.1,2,speedlimit
2026-09-12T03:48+02:00,A15,R,61.63,4,lane_closed
2026-09-12T03:48+02:00,A4,L,5.93,1,speedlimit
2026-09-12T03:48+02:00,A4,j,4.65,2,lane_closed
2026-09-12T03:48+02:00,A15,R,62.752,2,lane_closed
2026-09-12T03:48+02:00,A15,R,61.33,5,lane_closed
2026-09-12T03:48+02:00,A16,R,43.69,3,lane_closed
2026-09-12T03:48+02:00,A29,v,10.39,1,lane_closed
2026-09-12T03:48+02:00,A15,L,74.625,2,lane_closed
2026-09-12T03:48+02:00,A15,R,58.05,4,lane_closed
2026-09-12T03:48+02:00,A15,R,55.59,2,speedlimit
2026-09-12T03:48+02:00,A16,R,39.875,3,speedlimit
2026-09-12T03:48+02:00,A15,L,77.045,4,speedlimit
2026-09-12T03:48+02:00,A15,R,48.69,1,lane_closed
2026-09-12T03:48+02:00,A15,R,55.59,1,lane_closed_ahead
2026-09-12T03:48+02:00,A15,R,47.775,1,lane_closed
2026-09-12T03:48+02:00,A16,R,42.24,3,lane_closed
2026-09-12T03:48+02:00,A13,R,18.5,1,speedlimit
2026-09-12T03:48+02:00,A4,R,3.27,4,speedlimit
2026-09-12T03:48+02:00,A15,L,73.25,1,lane_closed
2026-09-12T03:48+02:00,A20,L,29.5,2,speedlimit
2026-09-12T03:48+02:00,A15,L,74.275,3,lane_closed
2026-09-12T03:48+02:00,A15,R,63.052,2,lane_closed
2026-09-12T03:48+02:00,A13,R,18.5,4,speedlimit
2026-09-12T03:48+02:00,A15,m,58.46,3,speedlimit
2026-09-12T03:48+02:00,A13,R,18.2,3,speedlimit
2026-09-12T03:48+02:00,A15,R,49.0,3,lane_closed
2026-09-12T03:48+02:00,A20,R,28.1,1,speedlimit
2026-09-12T03:48+02:00,A20,R,30.196,3,speedlimit
2026-09-12T03:48+02:00,A15,L,73.25,2,lane_closed
2026-09-12T03:48+02:00,A15,R,47.775,5,speedlimit
2026-09-12T03:48+02:00,A16,m,39.675,1,lane_closed
2026-09-12T03:48+02:00,A15,R,46.468,1,speedlimit
2026-09-12T03:48+02:00,A4,j,4.65,1,lane_closed
2026-09-12T03:48+02:00,A15,p,50.4,1,lane_closed
2026-09-12T03:48+02:00,A15,L,73.25,3,lane_closed
2026-09-12T03:48+02:00,A20,L,36.94,1,lane_closed
2026-09-12T03:48+02:00,A4,R,2.367,4,lane_closed
2026-09-12T03:48+02:00,A15,R,58.05,1,lane_closed
2026-09-12T03:48+02:00,A15,L,76.745,2,lane_closed
2026-09-12T03:48+02:00,A15,R,58.46,2,lane_closed
2026-09-12T03:48+02:00,A15,R,46.17,3,speedlimit
2026-09-12T03:48+02:00,A15,R,56.6,3,lane_closed_ahead
2026-09-12T03:48+02:00,A15,n,95.855,3,speedlimit
2026-09-12T03:48+02:00,A15,L,75.075,1,lane_closed
2026-09-12T03:48+02:00,A13,R,17.8,2,speedlimit
2026-09-12T03:48+02:00,A15,R,61.05,6,speedlimit
2026-09-12T03:48+02:00,A4,L,5.225,6,lane_closed
2026-09-12T03:48+02:00,A16,R,43.145,2,speedlimit
2026-09-12T03:48+02:00,A15,x,56.25,1,lane_closed
2026-09-12T03:48+02:00,A20,s,29.6,2,speedlimit
2026-09-12T03:48+02:00,A15,L,65.25,2,speedlimit
2026-09-12T03:48+02:00,A15,L,65.685,3,speedlimit
2026-09-12T03:48+02:00,A15,g,62.75,1,lane_closed
2026-09-12T03:48+02:00,A15,y,47.43,2,speedlimit
2026-09-12T03:48+02:00,A16,b,38.815,1,lane_closed
2026-09-12T03:48+02:00,A15,R,58.05,2,lane_closed
2026-09-12T03:48+02:00,A15,x,46.135,3,speedlimit
2026-09-12T03:48+02:00,A20,R,26.93,4,speedlimit
2026-09-12T03:48+02:00,A20,R,28.57,3,speedlimit
2026-09-12T03:48+02:00,A15,R,63.533,2,lane_closed
2026-09-12T03:48+02:00,A15,R,61.05,1,lane_closed
2026-09-12T03:48+02:00,A29,v,10.8,1,lane_closed
2026-09-12T03:48+02:00,A16,R,42.61,2,speedlimit
2026-09-12T03:48+02:00,A4,R,3.01,4,speedlimit
2026-09-12T03:48+02:00,A4,L,2.447,4,lane_closed
2026-09-12T03:48+02:00,A29,s,9.64,2,speedlimit
2026-09-12T03:48+02:00,A13,L,18.8,2,speedlimit
2026-09-12T03:48+02:00,A15,R,60.49,4,lane_closed
2026-09-12T03:48+02:00,A15,R,62.454,3,lane_closed
2026-09-12T03:48+02:00,A15,R,50.31,1,lane_closed
2026-09-12T03:48+02:00,A20,R,27.235,1,speedlimit
2026-09-12T03:48+02:00,A20,L,28.41,2,speedlimit
2026-09-12T03:48+02:00,A15,R,47.07,1,lane_closed_ahead
2026-09-12T03:48+02:00,A15,R,57.78,1,lane_closed
2026-09-12T03:48+02:00,A16,R,41.96,3,lane_closed
2026-09-12T03:48+02:00,A15,R,48.69,4,speedlimit
2026-09-12T03:48+02:00,A20,R,27.79,2,speedlimit
2026-09-12T03:48+02:00,A13,R,18.5,3,speedlimit
2026-09-12T03:48+02:00,A20,R,28.57,4,speedlimit
2026-09-12T03:48+02:00,A20,R,31.26,4,speedlimit
2026-09-12T03:48+02:00,A20,L,29.826,2,speedlimit
2026-09-12T03:48+02:00,A20,L,35.925,1,lane_closed
2026-09-12T03:48+02:00,A20,L,28.57,1,speedlimit
2026-09-12T03:48+02:00,A20,R,29.5,4,speedlimit
2026-09-12T03:48+02:00,A15,x,46.135,1,speedlimit
2026-09-12T03:48+02:00,A15,L,73.755,1,lane_closed
2026-09-12T03:48+02:00,A15,m,60.07,1,lane_closed
2026-09-12T03:48+02:00,A15,L,72.96,1,lane_closed
2026-09-12T03:48+02:00,A15,L,72.58,2,lane_closed
2026-09-12T03:48+02:00,A16,R,43.69,2,speedlimit
2026-09-12T03:48+02:00,A20,R,28.1,2,speedlimit
2026-09-12T03:48+02:00,A20,R,26.64,1,speedlimit
2026-09-12T03:48+02:00,A15,R,61.05,4,lane_closed
2026-09-12T03:48+02:00,A15,L,64.2,2,speedlimit
2026-09-12T03:48+02:00,A15,R,60.49,3,lane_closed
2026-09-12T03:48+02:00,A15,L,74.085,3,lane_closed
2026-09-12T03:48+02:00,A15,R,48.69,3,lane_closed
2026-09-12T03:48+02:00,A29,R,9.83,1,lane_closed
2026-09-12T03:48+02:00,A20,L,32.8,2,speedlimit
2026-09-12T03:48+02:00,A29,R,9.5,3,speedlimit
2026-09-12T03:48+02:00,A15,L,65.25,4,speedlimit
2026-09-12T03:48+02:00,A15,R,59.2,1,lane_closed
2026-09-12T03:48+02:00,A13,L,17.1,3,speedlimit
2026-09-12T03:48+02:00,A16,R,37.6,2,speedlimit
2026-09-12T03:48+02:00,A16,R,40.4,1,speedlimit
2026-09-12T03:48+02:00,A29,L,10.63,1,speedlimit
2026-09-12T03:48+02:00,A20,L,36.625,1,lane_closed
2026-09-12T03:48+02:00,A15,R,62.454,2,lane_closed
2026-09-12T03:48+02:00,A4,L,5.549,6,lane_closed_ahead
2026-09-12T03:48+02:00,A29,s,9.64,1,lane_closed
2026-09-12T03:48+02:00,A20,L,27.488,1,speedlimit
2026-09-12T03:48+02:00,A20,L,27.2,1,speedlimit
2026-09-12T03:48+02:00,A16,R,41.96,2,speedlimit
2026-09-12T03:48+02:00,A4,h,46.06,2,speedlimit
2026-09-12T03:48+02:00,A15,R,59.57,2,lane_closed
2026-09-12T03:48+02:00,A20,L,27.8,2,speedlimit
2026-09-12T03:48+02:00,A4,k,4.44,3,lane_closed
2026-09-12T03:48+02:00,A15,R,58.05,5,speedlimit
2026-09-12T03:48+02:00,A13,L,18.2,3,speedlimit
2026-09-12T03:48+02:00,A4,m,3.83,3,lane_closed
2026-09-12T03:48+02:00,A29,L,10.63,2,speedlimit
2026-09-12T03:48+02:00,A20,L,31.88,1,speedlimit
2026-09-12T03:48+02:00,A15,L,73.92,2,lane_closed
2026-09-12T03:48+02:00,A4,m,3.83,4,lane_closed
2026-09-12T03:48+02:00,A13,L,16.7,2,speedlimit
2026-09-12T03:48+02:00,A20,L,30.9,2,speedlimit
2026-09-12T03:48+02:00,A16,m,37.9,1,speedlimit
2026-09-12T03:48+02:00,A15,L,73.92,3,lane_closed
2026-09-12T03:48+02:00,A15,R,46.859,2,speedlimit
2026-09-12T03:48+02:00,A20,L,28.085,1,speedlimit
2026-09-12T03:48+02:00,A15,R,58.05,3,lane_closed
2026-09-12T03:48+02:00,A15,L,71.9,2,lane_closed
2026-09-12T03:48+02:00,A15,R,61.33,3,lane_closed
2026-09-12T03:48+02:00,A20,R,30.6,1,speedlimit
2026-09-12T03:48+02:00,A13,R,17.1,3,speedlimit
2026-09-12T03:48+02:00,A15,L,79.05,1,speedlimit
2026-09-12T03:48+02:00,A15,R,62.752,4,lane_closed
2026-09-12T03:48+02:00,A20,R,26.93,3,speedlimit
2026-09-12T03:48+02:00,A15,R,62.062,2,lane_closed
2026-09-12T03:48+02:00,A20,L,31.4,1,speedlimit
2026-09-12T03:48+02:00,A29,s,10.4,1,lane_closed_ahead
2026-09-12T03:48+02:00,A15,R,61.05,3,lane_closed
2026-09-12T03:48+02:00,A4,L,5.225,3,speedlimit
2026-09-12T03:48+02:00,A15,m,59.11,2,speedlimit
2026-09-12T03:48+02:00,A20,L,31.1,2,speedlimit
2026-09-12T03:48+02:00,A13,g,18.7,2,speedlimit
2026-09-12T03:48+02:00,A15,L,77.865,2,lane_closed_ahead
2026-09-12T03:48+02:00,A15,L,65.685,2,speedlimit
2026-09-12T03:48+02:00,A15,x,55.59,1,lane_closed_ahead
2026-09-12T03:48+02:00,A20,L,31.4,2,speedlimit
2026-09-12T03:48+02:00,A4,f,3.96,1,lane_closed
2026-09-12T03:48+02:00,A15,R,61.63,1,lane_closed
2026-09-12T03:48+02:00,A16,m,40.39,2,lane_closed
2026-09-12T03:48+02:00,A16,m,38.815,1,lane_closed
2026-09-12T03:48+02:00,A15,L,75.375,2,lane_closed
2026-09-12T03:48+02:00,A29,R,9.5,1,lane_closed_ahead
2026-09-12T03:48+02:00,A15,R,46.356,2,speedlimit
2026-09-12T03:48+02:00,A15,R,61.33,4,lane_closed
2026-09-12T03:48+02:00,A15,y,47.43,3,speedlimit
2026-09-12T03:48+02:00,A15,L,74.625,1,lane_closed
2026-09-12T03:48+02:00,A13,L,15.9,3,lane_closed
2026-09-12T03:48+02:00,A15,L,75.375,1,lane_closed
2026-09-12T03:48+02:00,A15,L,77.045,1,lane_closed
2026-09-12T03:48+02:00,A15,L,78.48,1,lane_closed_ahead
2026-09-12T03:48+02:00,A15,x,55.14,1,speedlimit
2026-09-12T03:48+02:00,A15,R,56.1,3,speedlimit
2026-09-12T03:48+02:00,A4,R,3.27,1,speedlimit
2026-09-12T03:48+02:00,A13,R,16.2,1,speedlimit
2026-09-12T03:48+02:00,A15,L,76.745,3,lane_closed
2026-09-12T03:48+02:00,A15,L,71.9,3,speedlimit
2026-09-12T03:48+02:00,A29,s,10.4,2,speedlimit
2026-09-12T03:48+02:00,A15,R,49.99,2,lane_closed
2026-09-12T03:48+02:00,A13,R,18.5,2,speedlimit
2026-09-12T03:48+02:00,A20,L,30.196,1,speedlimit
2026-09-12T03:48+02:00,A15,L,73.59,3,lane_closed
2026-09-12T03:48+02:00,A20,R,27.79,1,speedlimit
2026-09-12T03:48+02:00,A15,R,61.33,1,lane_closed
2026-09-12T03:48+02:00,A16,R,43.145,3,lane_closed
2026-09-12T03:48+02:00,A16,R,43.69,1,speedlimit
2026-09-12T03:48+02:00,A20,L,29.826,1,speedlimit
2026-09-12T03:48+02:00,A15,R,56.1,2,lane_closed_ahead
2026-09-12T03:48+02:00,A15,R,62.752,3,lane_closed
2026-09-12T03:48+02:00,A16,R,37.6,1,speedlimit
2026-09-12T03:48+02:00,A20,R,28.41,2,speedlimit
2026-09-12T03:48+02:00,A16,m,38.1,2,speedlimit
2026-09-12T03:48+02:00,A15,R,55.14,2,speedlimit
2026-09-12T03:48+02:00,A15,R,48.69,5,speedlimit
2026-09-12T03:48+02:00,A4,L,5.549,1,speedlimit
2026-09-12T03:48+02:00,A15,R,62.062,1,lane_closed
2026-09-12T03:48+02:00,A20,R,29.1,1,speedlimit
2026-09-12T03:48+02:00,A16,m,38.815,3,lane_closed
2026-09-12T03:48+02:00,A15,R,46.17,2,speedlimit
2026-09-12T03:48+02:00,A13,R,17.8,1,speedlimit
2026-09-12T03:48+02:00,A20,R,28.41,1,speedlimit
2026-09-12T03:48+02:00,A20,R,31.9,2,speedlimit
2026-09-12T03:48+02:00,A15,L,75.86,1,lane_closed
2026-09-12T03:48+02:00,A15,R,61.63,5,lane_closed
2026-09-12T03:48+02:00,A4,R,3.27,2,speedlimit
2026-09-12T03:48+02:00,A20,L,31.1,3,speedlimit
2026-09-12T03:48+02:00,A15,x,55.14,3,speedlimit
2026-09-12T03:48+02:00,A15,R,57.78,4,lane_closed
2026-09-12T03:48+02:00,A15,R,57.31,3,lane_closed
2026-09-12T03:48+02:00,A15,R,61.33,6,speedlimit
2026-09-12T03:48+02:00,A29,R,9.5,2,speedlimit
2026-09-12T03:48+02:00,A29,R,9.83,3,speedlimit
2026-09-12T03:48+02:00,A15,R,62.454,5,lane_closed
2026-09-12T03:48+02:00,A15,R,49.61,2,lane_closed
2026-09-12T03:48+02:00,A15,R,60.49,2,lane_closed
2026-09-12T03:48+02:00,A20,R,27.488,2,speedlimit
2026-09-12T03:48+02:00,A20,t,28.895,1,speedlimit
2026-09-12T03:48+02:00,A20,L,32.8,1,speedlimit
2026-09-12T03:48+02:00,A15,p,50.05,1,lane_closed
2026-09-12T03:48+02:00,A20,R,28.8,2,speedlimit
2026-09-12T03:48+02:00,A16,R,40.4,3,lane_closed_ahead
2026-09-12T03:48+02:00,A20,L,31.1,1,speedlimit
2026-09-12T03:48+02:00,A15,L,73.25,4,lane_closed
2026-09-12T03:48+02:00,A13,L,16.19,3,lane_closed
2026-09-12T03:48+02:00,A13,L,15.035,5,lane_closed
2026-09-12T03:48+02:00,A4,m,3.83,2,speedlimit
2026-09-12T03:48+02:00,A20,L,27.8,1,speedlimit
2026-09-12T03:48+02:00,A15,L,72.96,2,lane_closed
2026-09-12T03:48+02:00,A20,R,29.1,2,speedlimit
2026-09-12T03:48+02:00,A13,g,18.7,1,speedlimit
2026-09-12T03:48+02:00,A15,L,74.625,3,lane_closed
2026-09-12T03:48+02:00,A15,L,72.58,1,lane_closed
2026-09-12T03:48+02:00,A15,R,55.14,3,speedlimit
2026-09-12T03:48+02:00,A20,R,28.57,2,speedlimit
2026-09-12T03:48+02:00,A20,R,26.64,2,speedlimit
2026-09-12T03:48+02:00,A15,L,64.2,3,speedlimit
2026-09-12T03:48+02:00,A20,L,29.1,1,speedlimit
2026-09-12T03:48+02:00,A13,L,18.2,1,speedlimit
2026-09-12T03:48+02:00,A15,L,64.67,2,speedlimit
2026-09-12T03:48+02:00,A13,L,12.7,4,lane_closed
2026-09-12T03:48+02:00,A20,L,31.88,2,speedlimit
2026-09-12T03:48+02:00,A15,R,62.454,4,lane_closed
2026-09-12T03:48+02:00,A15,R,48.332,2,lane_closed
2026-09-12T03:48+02:00,A20,L,28.085,2,speedlimit
2026-09-12T03:48+02:00,A15,R,62.062,3,lane_closed
2026-09-12T03:48+02:00,A16,R,41.53,1,speedlimit
2026-09-12T03:48+02:00,A15,x,46.135,2,speedlimit
2026-09-12T03:48+02:00,A16,m,39.675,2,lane_closed
2026-09-12T03:48+02:00,A15,R,55.14,1,speedlimit
2026-09-12T03:48+02:00,A20,R,30.6,3,speedlimit
2026-09-12T03:48+02:00,A15,m,58.65,3,speedlimit
2026-09-12T03:48+02:00,A20,L,35.52,1,lane_closed
2026-09-12T03:48+02:00,A15,R,62.062,4,lane_closed
2026-09-12T03:48+02:00,A15,L,73.59,2,lane_closed
2026-09-12T03:48+02:00,A29,s,9.91,1,lane_closed
2026-09-12T03:48+02:00,A20,R,29.8,2,speedlimit
2026-09-12T03:48+02:00,A15,L,64.2,1,lane_closed
2026-09-12T03:48+02:00,A20,R,27.235,2,speedlimit
2026-09-12T03:48+02:00,A20,L,37.3,1,lane_closed
2026-09-12T03:48+02:00,A15,R,59.95,1,lane_closed
2026-09-12T03:48+02:00,A15,L,77.045,3,speedlimit
2026-09-12T03:48+02:00,A13,R,18.2,1,speedlimit
2026-09-12T03:48+02:00,A4,k,4.44,2,lane_closed
2026-09-12T03:48+02:00,A15,L,75.86,2,lane_closed
2026-09-12T03:48+02:00,A15,x,55.59,3,speedlimit
2026-09-12T03:48+02:00,A15,L,65.25,1,lane_closed_ahead
2026-09-12T03:48+02:00,A15,R,55.59,3,speedlimit
2026-09-12T03:48+02:00,A15,R,47.775,4,speedlimit
2026-09-12T03:48+02:00,A15,L,76.745,1,lane_closed
2026-09-12T03:48+02:00,A15,e,95.55,1,speedlimit
2026-09-12T03:48+02:00,A13,e,19.1,1,speedlimit
2026-09-12T03:48+02:00,A29,L,10.63,4,speedlimit
2026-09-12T03:48+02:00,A29,R,9.83,2,speedlimit
2026-09-12T03:48+02:00,A15,R,46.356,1,speedlimit
2026-09-12T03:48+02:00,A15,L,75.86,3,lane_closed
2026-09-12T03:48+02:00,A15,R,60.49,1,lane_closed
2026-09-12T03:48+02:00,A13,L,17.8,3,speedlimit
2026-09-12T03:48+02:00,A15,R,49.61,3,lane_closed
2026-09-12T03:48+02:00,A15,R,48.332,5,speedlimit
2026-09-12T03:48+02:00,A4,R,3.01,5,speedlimit
2026-09-12T03:48+02:00,A4,L,5.93,3,speedlimit
2026-09-12T03:48+02:00,A15,R,57.78,5,speedlimit
2026-09-12T03:48+02:00,A16,R,37.6,3,speedlimit
2026-09-12T03:48+02:00,A20,R,31.26,1,speedlimit
2026-09-12T03:48+02:00,A4,L,5.93,5,speedlimit
2026-09-12T03:48+02:00,A15,R,45.92,1,speedlimit
2026-09-12T03:48+02:00,A15,R,61.05,5,lane_closed
2026-09-12T03:48+02:00,A15,R,50.31,2,lane_closed
2026-09-12T03:48+02:00,A15,R,59.2,4,lane_closed
2026-09-12T03:48+02:00,A16,R,41.53,3,lane_closed
2026-09-12T03:48+02:00,A15,L,75.075,3,lane_closed
2026-09-12T03:48+02:00,A15,R,61.33,2,lane_closed
2026-09-12T03:48+02:00,A15,R,46.468,2,speedlimit
2026-09-12T03:48+02:00,A15,y,47.092,1,speedlimit
2026-09-12T03:48+02:00,A20,L,29.826,3,speedlimit
2026-09-12T03:48+02:00,A4,h,45.58,3,lane_closed
2026-09-12T03:48+02:00,A20,L,29.5,1,speedlimit
2026-09-12T03:48+02:00,A16,R,44.26,2,speedlimit
2026-09-12T03:48+02:00,A20,R,28.8,3,speedlimit
2026-09-12T03:48+02:00,A20,R,29.5,1,speedlimit
2026-09-12T03:48+02:00,A15,R,60.76,3,lane_closed
2026-09-12T03:48+02:00,A15,R,63.052,1,lane_closed
2026-09-12T03:48+02:00,A15,R,46.769,2,speedlimit
2026-09-12T03:48+02:00,A15,R,59.95,2,lane_closed
2026-09-12T03:48+02:00,A15,R,46.614,3,speedlimit
2026-09-12T03:48+02:00,A13,L,11.25,4,lane_closed
2026-09-12T03:48+02:00,A20,L,30.9,1,speedlimit
2026-09-12T03:48+02:00,A15,R,56.6,1,lane_closed
2026-09-12T03:48+02:00,A13,R,18.2,4,speedlimit
2026-09-12T03:48+02:00,A4,L,5.93,4,speedlimit
2026-09-12T03:48+02:00,A15,m,59.58,1,lane_closed
2026-09-12T03:48+02:00,A15,R,47.332,1,lane_closed
2026-09-12T03:48+02:00,A15,r,45.853,2,speedlimit
2026-09-12T03:48+02:00,A15,x,56.6,3,speedlimit
2026-09-12T03:48+02:00,A13,R,18.7,1,speedlimit
2026-09-12T03:48+02:00,A15,L,64.67,5,speedlimit
2026-09-12T03:48+02:00,A15,n,95.855,1,speedlimit
2026-09-12T03:48+02:00,A4,L,5.93,6,speedlimit
2026-09-12T03:48+02:00,A20,c,27.488,1,speedlimit
2026-09-12T03:48+02:00,A20,R,31.9,3,speedlimit
2026-09-12T03:48+02:00,A13,R,16.655,3,speedlimit
2026-09-12T03:48+02:00,A15,L,77.865,3,speedlimit
2026-09-12T03:48+02:00,A15,L,74.275,1,lane_closed
2026-09-12T03:48+02:00,A15,L,77.613,2,lane_closed
2026-09-12T03:48+02:00,A20,L,29.1,2,speedlimit
2026-09-12T03:48+02:00,A15,L,63.56,1,lane_closed
2026-09-12T03:48+02:00,A16,R,44.26,1,speedlimit
2026-09-12T03:48+02:00,A15,R,46.859,3,speedlimit
2026-09-12T03:48+02:00,A20,R,29.8,3,speedlimit
2026-09-12T03:48+02:00,A13,L,18.2,2,speedlimit
2026-09-12T03:48+02:00,A20,R,26.4,3,speedlimit
2026-09-12T03:48+02:00,A15,R,60.76,4,lane_closed
2026-09-12T03:48+02:00,A15,m,58.65,1,lane_closed
2026-09-12T03:48+02:00,A20,R,26.93,1,speedlimit
